Strain Category,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,EQcategory1,boreholeDepth,PGA (g),kappa surface
1,74,620,0.00017676,5.2,17,149.12,226.2371134,378.362069,475,647.8235377,695.0448353,140,1450,1450,2,114,0.017961281,0.060657
1,74,620,0.000097363,5.6,32,140.985,226.2371134,378.362069,475,647.8235377,695.0448353,140,1450,1450,3,114,0.008093488,0.066902
1,74,620,0.000095029,4.9,44,108.425,226.2371134,378.362069,475,647.8235377,695.0448353,140,1450,1450,3,114,0.012053046,0.055865
1,74,620,0.00024444,5.4,41,105.675,226.2371134,378.362069,475,647.8235377,695.0448353,140,1450,1450,3,114,0.016027899,0.054099
1,1500,3940,0.0002179,5.2,50,58.655,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,1,2000,0.015544554,0.068054
1,1500,3940,0.00023882,5.3,53,61.18,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.013578541,0.077116
1,1500,3940,0.00044822,5.1,68,74.19,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.050714566,0.07434
1,1500,3940,0.000054826,3.8,20,31.95,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.011128163,0.06963
1,1500,3940,0.000058558,4.9,56,66.59,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.008027206,0.083431
1,1500,3940,0.00040408,5.7,53,64.28,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.024694468,0.070996
1,1500,3940,0.00005605,4.2,53,68.38,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.012739315,0.072777
1,1500,3940,0.000053769,4.4,56,68.165,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.006780093,0.067074
1,1500,3940,0.00012722,4.8,68,69.21,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.014692071,0.074834
1,1500,3940,0.000055664,4.2,59,65.075,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.004974176,0.077964
1,1500,3940,0.000053617,4.7,50,64.18,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.005134271,0.075203
1,1500,3940,0.000084873,4.6,50,69.05,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.005036378,0.080174
1,1500,3940,0.000051238,4.4,35,41.5,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.007613201,0.078875
1,1500,3940,0.00015906,4.9,38,41.385,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.015626131,0.079198
1,1500,3940,0.000036767,4.4,26,42.455,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.007448007,0.081755
1,1500,3940,0.000083036,4.9,62,62.64,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.006785192,0.077496
1,1500,3940,0.000063411,5,50,64.81,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.004534678,0.058353
1,1500,3940,0.00005093,4.8,62,62.545,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.012806616,0.060268
1,1500,3940,0.00011523,4,26,31.855,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.027111195,0.039726
1,1500,3940,0.000048614,4.7,53,63.11,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.004594841,0.05623
1,1500,3940,0.00012318,4.5,20,41.95,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.008917418,0.051258
1,1500,3940,0.000042349,4.5,71,69.315,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.005753239,0.052248
1,1500,3940,0.00016065,5,35,54.145,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.013949718,0.051242
1,1500,3940,0.000061588,4.4,47,54.385,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.007018707,0.051193
1,1500,3940,0.00010276,4.6,80,69.805,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,4,2000,0.00621721,0.054135
1,1500,3940,0.000080347,4.5,35,53.945,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.010973166,0.057662
1,1500,3940,0.000054823,4.3,65,69.11,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.006446646,0.059424
1,1500,3940,0.0004828,5.8,8,67.56,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.01864857,0.058444
1,1500,3940,0.00018825,5.2,56,64.565,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.005951064,0.077317
1,1500,3940,0.000054709,4.6,29,66.32,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.004584644,0.071264
1,1500,3940,0.000040818,4.5,17,65.185,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.009835163,0.05856
1,1500,3940,0.00031728,5.5,50,61.115,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,3,2000,0.02583553,0.05849
1,1500,3940,0.000031645,4.2,8,63.08,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.00485079,0.057984
1,1500,3940,0.00010329,4.6,8,69.075,240,252.371134,281.3793103,326.0443153,727.6756104,240,1070,1070,2,2000,0.006865749,0.059392
1,850,3940,0.000072038,5.3,53,93.755,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.005401437,0.085377
1,850,3940,0.00063763,5.1,68,79.905,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.031881427,0.065793
1,850,3940,0.000037209,5.1,38,136.795,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,1,2000,0.006732166,0.067001
1,850,3940,0.00018928,5.6,59,94.705,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.015112194,0.06786
1,850,3940,0.00010581,4.7,71,81.565,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.01138921,0.072044
1,850,3940,0.000092061,4.3,44,54.17,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,1,2000,0.014904172,0.064025
1,850,3940,0.00025691,5.7,65,95.005,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.014627829,0.07304
1,850,3940,0.000032328,4.7,92,82.385,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.00521075,0.050892
1,850,3940,0.000066715,4.8,83,78.165,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.005435087,0.058383
1,850,3940,0.00014075,4.5,20,45.52,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,2,2000,0.015636328,0.085168
1,850,3940,0.000043377,4.3,65,80.635,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.00718594,0.070022
1,850,3940,0.00014235,5.1,62,106.555,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.012870858,0.074862
1,850,3940,0.0051595,7.8,35,120.095,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.045972886,0.083306
1,850,3940,0.00074927,5.9,8,100.82,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,2,2000,0.024799498,0.091087
1,850,3940,0.00045478,6.3,26,88.62,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.023399428,0.085273
1,850,3940,0.00024087,5.8,80,131.98,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.016642788,0.08956
1,850,3940,0.00033302,6.1,44,90.475,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.010359297,0.09319
1,850,3940,0.00017402,5.5,71,110.445,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.009453789,0.072449
1,850,3940,0.00012341,4.7,68,77.05,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.010977245,0.074365
1,850,3940,0.000069738,4.9,89,107.645,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.01192966,0.059605
1,850,3940,0.000079975,5.2,65,90.285,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,3,2000,0.007456165,0.074607
1,850,3940,0.00016792,5.1,20,45.45,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,2,2000,0.015002065,0.090601
1,850,3940,0.00003116,4.6,62,113.39,190,217.3728814,258.3081571,301.7478741,853.5345089,190,1320,1320,4,2000,0.004834475,0.089725
1,38,160.6,0.000082243,4.3,47,88.87,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,1,100,0.006997293,0.062831
1,38,160.6,0.000058835,4.4,41,77.24,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,1,100,0.01056426,0.063846
1,38,160.6,0.00022385,5.1,38,82.11,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,1,100,0.021504795,0.066431
1,38,160.6,0.00019793,5.7,35,109.16,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.031885506,0.07006
1,38,160.6,0.00021196,4.7,44,65.37,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,1,100,0.055343058,0.073653
1,38,160.6,0.00011824,4.4,32,60.865,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.014861344,0.06864
1,38,160.6,0.000019771,4.3,77,121.2,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.006065272,0.07108
1,38,160.6,0.00023895,4.8,41,75.385,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.025402151,0.068879
1,38,160.6,0.000049334,4.2,8,78.91,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,2,100,0.009601648,0.07141
1,38,160.6,0.000027976,4.2,50,94.67,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,1,100,0.010640739,0.078063
1,38,160.6,0.00012219,4.6,50,87.915,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.012027553,0.073402
1,38,160.6,0.000055582,4.7,41,91.17,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.004376622,0.058806
1,38,160.6,0.00016326,5.5,35,131.84,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.005647188,0.073659
1,38,160.6,0.00005797,4.2,41,70.17,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.010920141,0.07392
1,38,160.6,0.000043709,4.2,53,96.63,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,4,100,0.00513835,0.070784
1,34,440,0.00055045,5.5,44,104.045,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.061584741,0.071342
1,34,440,0.0003811,5.7,38,119.03,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.028864087,0.075815
1,34,440,0.00072193,5.3,68,94.84,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,4,115,0.046057522,0.060947
1,34,440,0.00023322,5.9,38,121.755,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.025396032,0.072471
1,34,440,0.00028459,5,83,114.62,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,4,115,0.06895423,0.072861
1,34,440,0.0001683,4.7,56,126.22,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,1,115,0.025781485,0.066595
1,34,440,0.00042767,5.1,59,100.78,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.029149608,0.062097
1,34,440,0.00032324,5.7,41,107.58,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.025326692,0.062122
1,34,440,0.00037568,5.9,32,132.135,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,4,115,0.031316505,0.059054
1,34,440,0.00028219,4.2,8,30.84,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.03880632,0.057937
1,34,440,0.00021699,5.3,14,40.01,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.02565504,0.054472
1,34,440,0.0004354,5.1,53,93.295,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.029113918,0.046241
1,34,440,0.00024813,4.2,50,89.095,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,4,115,0.028006506,0.071032
1,34,440,0.00015537,4.4,5,37.82,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.023700244,0.0528
1,34,440,0.00057036,5.4,5,43.675,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.021252925,0.055177
1,34,440,0.00031596,5,8,45.755,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.033758725,0.051044
1,34,440,0.00010664,4,5,40.175,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.017157745,0.061261
1,34,440,0.00018705,4.9,62,133.095,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.022260405,0.068767
1,34,440,0.00045282,5.6,53,115.18,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.037992587,0.063126
1,34,440,0.00024878,5.1,11,77.255,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.039360026,0.055057
1,34,440,0.00023561,4.2,14,33.37,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.039045954,0.05958
1,34,440,0.00032143,5.6,47,134.635,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,4,115,0.024909628,0.062294
1,34,440,0.00035568,5.4,11,83.605,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.032407601,0.051768
1,34,440,0.0002778,4.4,8,32.73,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.042928013,0.062765
1,34,440,0.00041477,5.7,20,140.535,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.028791687,0.053691
1,34,440,0.00011846,4,8,36.015,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.026379039,0.050029
1,34,440,0.00081926,6.3,50,127.525,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.03895214,0.060475
1,34,440,0.0007873,5.1,5,46.945,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.022546945,0.061009
1,34,440,0.00039245,5.7,53,112.865,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.046563301,0.056346
1,34,440,0.0001738,4.2,8,32.69,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,2,115,0.022048304,0.045552
1,34,440,0.00024154,6.1,41,117.74,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,3,115,0.024156057,0.058591
1,22,105,0.00056975,6,50,98.185,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.054392683,0.052114
1,22,105,0.00011865,4,65,88.49,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.050421908,0.05382
1,22,105,0.00019212,4.8,74,107.17,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.047757389,0.049796
1,22,105,0.00072267,5.5,50,70.495,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.099305063,0.054286
1,22,105,0.00022345,5.1,59,99.385,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.041228146,0.049398
1,22,105,0.00047053,6.8,35,140.83,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.05731111,0.059593
1,22,105,0.00043865,6.5,44,120.86,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.066057216,0.05554
1,22,105,0.0004837,5.9,32,112.525,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.095466852,0.044779
1,22,105,0.00067203,5.8,5,44.02,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.06622343,0.046698
1,22,105,0.0017236,6.1,44,120.015,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.069265243,0.054723
1,22,105,0.00015955,5,8,32.7,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.059090515,0.042249
1,22,105,0.000080331,4,5,22.81,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.036622088,0.049907
1,22,105,0.00036416,5.8,80,131.605,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.055872291,0.06312
1,22,105,0.0002018,5.1,11,58.21,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.053397439,0.044153
1,22,105,0.00025207,5.6,47,115.7,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.045727134,0.049845
1,22,105,0.00018531,4.9,5,24.975,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.085495047,0.052163
1,22,105,0.0010224,5.5,56,73.45,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.109705149,0.0428
1,22,105,0.00037547,6.3,50,109.78,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.068914461,0.050662
1,22,105,0.0013163,6.3,56,125.175,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,4,105,0.086448481,0.037661
1,22,105,0.0005005,5.1,5,28.4,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,2,105,0.089021225,0.048464
1,22,105,0.00015741,6.1,41,98.82,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,3,105,0.041626855,0.047072
1,52,1260,0.00068506,5,32,70.97,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,4,147,0.035036429,0.065752
1,52,1260,0.00029424,4.8,74,83.475,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,4,147,0.04250891,0.057798
1,52,1260,0.00025185,5.1,38,88.225,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,4,147,0.032725752,0.073194
1,52,1260,0.0015549,6.3,44,76.47,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,3,147,0.028885501,0.0626
1,52,1260,0.00057658,5.4,41,60.725,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,3,147,0.045926999,0.063434
1,52,1260,0.00053765,5.7,8,69.905,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.027240699,0.076105
1,52,1260,0.00059079,6.1,44,92.4,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,4,147,0.025996645,0.066255
1,52,1260,0.00048193,4.6,5,14.64,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.027860686,0.070912
1,52,1260,0.0004112,4.7,11,39.66,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.074313858,0.064477
1,52,1260,0.00032956,5.1,11,30.92,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.036467091,0.063374
1,52,1260,0.00043556,5.6,47,91.735,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,4,147,0.030246822,0.062761
1,52,1260,0.00041848,6,41,73.345,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,3,147,0.024718941,0.062358
1,52,1260,0.0010019,5.1,5,15.435,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.072374358,0.071186
1,52,1260,0.00052272,6.1,41,74.13,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,3,147,0.040040177,0.068766
1,52,1260,0.00026506,4.4,14,33.57,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,2,147,0.038688033,0.068516
1,30,52,0.0003528,6,50,122.94,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.073485849,0.050341
1,30,52,0.00021347,5.5,50,119.535,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.061520499,0.060616
1,30,52,0.00036899,5.5,44,117.66,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.042214212,0.049859
1,30,52,0.000458,6.1,5,110.13,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,2,100,0.030585368,0.06004
1,30,52,0.00017771,5.7,38,134.38,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.033149954,0.064843
1,30,52,0.000044874,5.3,35,141.32,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.008721633,0.048812
1,30,52,0.000099972,5.9,5,134.12,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,2,100,0.009827005,0.058865
1,30,52,0.00018779,5,83,123.63,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,4,100,0.049092198,0.049062
1,30,52,0.00015734,4.6,80,102.47,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,4,100,0.042837258,0.041916
1,30,52,0.000030086,4.4,50,97.875,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,4,100,0.009510893,0.0395
1,30,52,0.00026378,5.7,41,114.16,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,3,100,0.051114295,0.054957
